Gene Name,Dextrose_exp_1,Dextrose_exp_2,Dextrose_sta_1,Dextrose_sta_2,Dextrose_nrp1_1,Dextrose_nrp1_2,Lipid_exp_1,Lipid_exp_2,Lipid_sta_1,Lipid_sta_2,Lipid_nrp1_1,Lipid_nrp1_2
Rv3259,15.91916498,20.28959362,5.321258438,4.519841802,14.6467502,9.139201079,4.449010323,2.243821451,1.203619369,1.337395692,5.601822697,8.970886022
whiB2,354.862691,303.255278,30.35088146,25.71816417,328.4591854,102.153865,111.2499748,62.00032958,10.26743404,15.25621753,90.52822112,111.1751056
IGR781_Rodriguez_Rv3260c-Rv3261,279.1914086,287.4392235,28.80062556,31.54447378,415.1997759,142.9888182,80.6669784,37.8393764,6.220234451,8.396638933,87.01112918,134.8775294
Miotto_candidate_505,0,0,0.434135304,0,0.321906598,0.50733075,0,0,0,0,0.239394132,0.266877187
fbiA,52.163551,53.48221251,9.6555876,10.13166821,30.75565446,18.35559327,21.24670442,15.81132903,1.326179911,2.51903044,9.67383036,14.29561415
fbiB,37.45513675,42.62486459,8.77359409,8.752524506,15.91896235,9.10709542,72.34348411,48.95586528,1.368004772,1.862623844,6.931233231,9.040539015
Rv3263,17.01425675,16.27879847,3.178434643,3.621970891,11.95005612,6.261963299,8.249541253,5.685228777,0.431716275,0.721002732,2.022318663,2.655283495
manB,170.6441989,186.1293772,16.52367203,16.81394366,45.77690657,27.8101806,49.13684734,35.7305603,6.220857097,10.38462988,20.24609376,41.80631138
wbbL1,105.0767412,102.032955,13.34319169,15.21842865,35.2519702,19.96060917,23.17683937,13.41287483,2.501862094,3.616577755,14.03547188,26.62939457
IGR782_Rodriguez_Rv3265c-Rv3266c,2.920947703,5.863152529,2.25750358,0.475772821,1.434783693,1.130622814,2.446955678,1.41715039,0.6212229,0.713277703,0.355671282,0.991258124
rmlD,125.5624437,153.3323151,48.6288476,49.76505714,83.28409715,49.90803875,83.24390052,64.64296658,14.66748003,19.54205509,32.73341933,55.66970625
Rv3267,221.3276415,219.5389161,48.29429,57.89840595,68.49965968,33.94134219,145.3239354,93.03776911,9.575111484,14.12082586,17.05119489,37.25263246
IGR783_Rodriguez_Rv3267-Rv3268,4.000428376,5.869860942,4.171474006,4.163012186,10.00709641,6.021795422,3.554372378,3.234799804,2.599682788,1.899489534,2.841504267,6.033745103
Rv3268,195.9765412,193.4706166,63.01379557,64.76198957,102.8001722,51.15658587,68.75171713,41.40543749,11.36770383,15.98284765,38.59033414,39.94339258
Miotto_candidate_1544,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_506,0,0,0.677251074,0,0,0,0,0,0,0,0,0
Miotto_candidate_1545,0,0.356061895,0,0,0.275919941,0,0,0,0,0,0,0
Rv3269,161.7241736,161.3187656,315.5701812,319.7547658,630.5670815,2350.592895,4965.746306,685.0816559,48.51651718,64.40366489,3464.455855,2035.580194
ctpC,100.3278505,96.72420538,93.54981802,108.632037,213.7209089,865.4244089,1664.075273,209.4846555,42.54815259,59.77296908,2134.882245,938.3409327
Rv3271c,122.6798035,122.0994249,22.17010242,22.77522362,29.72511507,6.684025754,33.65686285,27.43213386,6.386338558,10.43928297,4.130890678,20.5674948
Rv3272,92.44984351,104.1774004,22.34642784,22.00599859,33.47828617,28.5851979,42.69360412,47.44464039,6.054957381,8.089833183,27.67032533,27.73766087
Rv3273,138.0481885,148.5110114,20.92248416,20.918456,34.95526938,14.57000859,82.23399473,91.18235834,11.97275181,13.16766582,20.69867384,19.7007693
Miotto_candidate_1546,0,0.311554158,0,0,0.241429948,0,0.224589463,0,0,0,0.179545599,0.20015789
Miotto_candidate_1547,0,0,0,0,0,0,0,0,0,0,0,0
fadE25,106.0603601,119.3321658,13.66079089,16.07563167,58.17925244,29.59429374,45.93603158,41.22756958,5.798080401,7.073337216,12.14526231,45.04886921
purE,85.17483503,93.13154912,9.094514421,9.039683603,30.99132777,13.03984979,25.62629946,20.83211074,3.540970531,5.313918883,11.20364539,19.07180631
purK,75.65254551,78.71838444,5.32875845,6.19611116,28.72904092,14.38695619,19.55495235,12.40006592,1.529580803,2.888359999,4.950447965,15.65265735
Rv3277,121.5563621,117.5399876,7.64905059,6.191146327,71.21800254,42.85736906,15.97080629,9.599074225,1.652612202,2.857683103,15.07043062,45.31828808
Miotto_candidate_1548,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_1549,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_1550,0,0,0,0,0,0,0,0,0,0,0,0
Rv3278c,10.81426014,11.79943839,8.938670243,11.06928096,10.01445844,2.668618395,5.760568279,6.259763526,1.979474703,2.489256722,2.050763608,8.623372697
birA,23.70124794,23.94727388,9.173750501,8.107739088,21.03364234,10.42403181,7.027603385,5.325371629,1.364014701,2.173894121,5.128593397,20.66049236
accD5,116.0877194,111.6449689,10.52679265,10.32791001,47.04644404,18.66866267,23.54166664,20.83994077,3.970338526,5.911500084,8.877205367,17.82097939
accE5,135.8322731,150.3581369,10.52656164,12.02128238,42.55315868,21.26798907,37.3541906,36.27135386,4.000431176,6.030803046,10.2455309,23.46720076
Miotto_candidate_1551,0,0,0,0,0,0,0,0,0,0,0,0
Rv3282,96.54845525,102.1450564,7.288800795,6.459202763,21.16788498,10.88372335,12.28964286,9.230542341,2.096279069,3.330495102,4.019244984,12.38405889
sseA,346.9409545,362.1444194,125.4505345,131.0091553,268.8654643,137.6602833,241.4371902,259.5969057,71.95918786,61.07141134,88.53887551,301.0697074
Rv3284,228.6047265,251.7876851,48.91257756,51.45945618,141.2365198,60.45691436,72.0183546,64.00959952,40.61676114,33.1562682,43.65617997,174.482081
IGR784_Rodriguez_Rv3284-Rv3285,0.528792257,0,0,0,0.432908873,0,0,0.42758848,0,0,0,0.358903804
accA3,278.6151556,292.6030941,46.0327893,50.96746034,151.0282918,64.9653486,119.1572291,96.88969973,40.67278634,36.54361407,34.27996511,75.24160459
sigF,43.39056664,40.52265222,59.19484577,68.54669683,48.01322911,31.81854535,24.60540442,20.9507475,32.36523888,24.01186769,30.2659971,110.199906
rsbW,71.0730597,68.0582233,93.16067854,94.32359117,122.505304,72.09656437,61.48623684,61.94370827,74.87118805,57.4530533,66.42039393,202.1283946
usfY,151.5717863,150.1119105,126.3711243,140.8787457,369.5954274,207.2262298,142.908337,177.4347596,161.7711699,140.4717736,294.6594821,663.3097116
IGR785_Rodriguez_Rv3288c-Rv3289c,1.804114758,1.905978376,3.983829846,3.428362976,7.384916067,6.595299748,0.915972714,0.486277095,0,0.367128229,0.732264405,1.63266044
Rv3289c,249.254204,264.9562057,135.8981322,153.3045757,560.6948682,352.5868183,125.6845416,196.170355,354.7010198,268.3212024,580.6827672,1083.39006
IGR986_Rodriguez_Rv3289c-Rv3290c,394.0952981,370.7549619,172.9087919,164.4574017,837.9200253,472.0600386,214.7631775,428.4058171,425.7163569,389.7147376,719.8094297,1346.619775
lat,926.7096048,1110.15193,375.0967614,405.1998527,1765.70061,1769.06458,394.8076477,849.0095501,945.2320574,807.6780251,2315.005098,3359.446475
lrpA,9.952500618,10.22832987,3.513333386,4.41113874,7.205591394,4.19303825,3.506173698,2.299349971,1.223932535,1.942618908,2.267109995,6.663092688
Miotto_candidate_507,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_508,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_509,0.259914838,2.196720841,1.147883176,0,2.127857172,0.335354225,1.385602791,1.471194261,0.552783089,0.634696261,1.107705053,0.705641376
Rv3292,64.65756472,63.40127108,8.682706075,9.046545711,46.11312013,31.39109015,17.51797815,17.82509475,4.926103466,6.886301857,31.8394196,35.010951
pcd,77.03630761,76.76023082,5.54114515,6.862662512,32.86959006,16.1484915,26.06266199,21.47674716,6.962088966,10.35153272,25.19877146,33.13805947
Rv3294c,0.378641369,0.68003426,2.926393529,2.898689966,2.138890505,0.8793733,0.028836178,0.306174467,0.120793342,0.115577406,0.230527683,0.38548927
Rv3295,351.9215685,383.1760612,52.9293069,52.20642309,100.6987639,46.99893784,106.8614202,95.96087046,43.90185033,48.60810829,51.81265437,161.9992612
lhr,37.46298712,39.92063736,3.422041424,3.750560516,20.27713898,8.546881179,18.0605135,12.62939342,4.071389846,4.278959533,6.088580225,21.16931897
nei,19.92748111,22.40269115,2.116409606,2.862070878,8.336877904,1.957979613,7.694528595,5.877114575,1.443857912,1.535915365,2.455660123,7.670634155
lpqC,22.05554938,25.31930838,9.104030829,9.745543281,11.19601701,5.665470603,7.453915656,7.290967719,1.996060466,2.557860613,2.652957926,7.507561529
atsB,48.21067803,50.16524618,11.9384973,13.99389472,20.60931571,6.452661957,26.36416622,29.50815548,5.032641234,4.775691723,6.115275035,9.311292842
Rv3300c,30.97063668,36.03710967,14.34916491,14.88344879,17.01265849,7.974708846,17.65791842,18.10031408,6.075194538,4.935835082,4.230861006,7.845840446
IGR787_Rodriguez_Rv3300c-Rv3301c,13.85690552,13.66333896,7.955660205,6.470223759,13.61315853,6.674761191,9.849465624,9.412098225,2.455888724,1.917470932,3.374591986,5.141405089
phoY1,52.35996119,59.98680592,15.35509192,17.43964564,37.4368673,16.3991237,20.97247434,22.71483546,4.382839492,5.341550362,10.71019154,15.40915219
IGR788_Rodriguez_Rv3301c-Rv3302c,34.32597152,35.19117691,13.11893636,11.24840379,15.54744912,5.89646004,11.4466259,15.27425338,5.075720219,5.145873491,2.596871449,5.721069239
glpD2,55.68741935,60.80374589,21.26522143,23.03154523,24.18034918,6.617809303,28.06065214,25.20923526,6.697228108,6.688499958,5.491358237,9.437250979
lpdA,50.18531099,51.26978945,16.54284,18.35433308,25.19342689,12.28274447,18.04596039,16.08159696,2.497781347,2.855276633,4.825681721,9.045732031
IGR789_Rodriguez_Rv3303c-Rv3304,11.02739807,11.28596185,1.141434394,1.403262535,10.4384544,2.223134747,1.574649721,3.065184833,0.183225855,1.472637953,0.629418281,2.338923663
Rv3304,43.64078428,42.72965272,2.46914454,2.081506093,27.4103468,18.3019568,9.878193232,7.646707315,0.64548942,1.755331846,7.858112394,9.497491901
amiA1,71.32729603,76.46231372,25.52715586,29.22648042,24.67950583,10.6201237,37.15208813,32.09179452,6.035021187,5.873110313,10.23010926,13.04139855
amiB1,112.6894229,133.1884822,55.43742968,63.50964919,41.10625011,19.9361719,62.85775787,51.50474636,14.20162731,17.0170905,16.86061965,23.76760935
deoD,80.03831048,76.12576831,8.72789488,9.6569502,36.21628727,20.00655983,106.0195852,79.31739809,3.940377596,4.895497986,14.13760292,39.9045882
pmmB,32.21778018,32.2805048,2.194209087,2.132084746,5.537996871,2.884673161,15.58608897,10.93987124,0.629931632,0.991589329,2.664210587,8.05420386
upp,11.50123158,10.95632121,105.4406119,99.03165526,24.82704635,23.84454524,3.855452455,3.735917295,5.984497048,9.3017585,9.306446895,25.58685033
sapM,91.97577493,79.52800663,6.208134844,6.855093399,32.13915472,4.792584484,32.57046307,19.0134344,1.848138128,7.718259139,1.908769215,3.86260249
Rv3311,46.55130312,47.25558739,5.308618869,4.983748555,21.66943701,4.135769913,18.17912116,12.566971,1.61392529,3.483794004,3.14908481,7.54863075
Miotto_candidate_1552,0,0,0,0,0,0,0,0,0,0,0,0
Rv3312c,35.56655577,35.02312369,4.785323122,6.035694043,39.1663445,15.837257,26.55728007,24.13130411,7.740155875,8.281177209,9.789593063,38.48904522
Rv3312b,83.75945651,64.61378156,9.10922497,10.07887161,59.32117374,14.34766963,14.61538917,14.21294105,9.154863791,20.25646107,3.494314353,19.84255297
Rv3312A,158.559714,140.5109251,35.92469639,36.42635662,172.7833664,53.90389217,52.55393444,49.20282565,15.99350303,31.86602428,7.660612235,58.5128233
add,36.1726652,38.6281756,3.731665753,3.799032978,11.98266527,3.135470372,15.97571535,13.25835827,5.049557726,5.746660178,2.754994769,6.237342786
deoA,21.56928789,24.95733212,4.483359913,5.738731751,8.017580216,2.650447562,13.04298061,11.27981074,3.721168715,3.601802417,2.225023034,3.842283242
cdd,13.80910724,13.5409807,3.706349161,4.100877675,7.744976651,3.346868529,6.158891156,7.649791908,1.460337414,1.350703112,1.950883526,1.449899943
sdhC,35.91731711,39.18781499,3.596023401,4.12617137,29.47866791,17.85983826,15.02033131,16.16763757,1.058277949,1.325560332,5.398019905,3.377295378
sdhD,23.90141,24.80400825,4.047937453,3.158147175,26.49402302,15.10096218,11.43702481,12.99868979,1.312065608,1.420406459,5.451582242,5.455337814
Miotto_candidate_1553,0,0,0,0,0,0,0,0,0,0,0,0
sdhA,28.57685215,33.29710898,3.609713846,3.958735784,20.94517142,6.695735785,9.08998302,9.595538881,1.342829535,1.826944369,3.485999836,4.097535697
sdhB,50.41954047,51.30258463,4.831399706,4.951461463,23.61867727,5.096367987,15.07017985,15.96978186,2.923747929,3.427920777,4.173074989,5.545788823
vapC44,84.36023786,90.63393678,14.0501971,14.38131482,11.64716599,5.811243135,14.10149601,15.8975204,3.535105839,5.280998374,6.137195029,7.472561243
vapB44,72.32050147,81.73745127,13.65650314,13.97949771,15.6025346,7.979498461,20.66592758,25.20836445,3.355370602,3.852580183,7.837941222,11.73600668
Rv3322c,18.25236101,19.17755153,8.809770067,9.178934185,8.981979216,5.147551023,6.57042866,4.919700949,1.431843026,2.222468939,3.855997195,8.631198787
moaX,25.5582924,23.40117895,12.81285815,13.50166114,29.93441353,18.77580829,10.83694744,7.298537296,2.301602862,3.542291293,7.233584864,10.18941909
Miotto_candidate_510,0,0,0,0,0,0,0,0,0,0,0,0
moaC3,6.490083239,5.703658137,7.67297565,7.437291433,5.407307457,3.186493137,2.274494041,1.950572167,1.099355132,1.157072678,1.993157889,2.299941602
Rv3324A,2.499033035,2.400120918,4.013339697,4.995614623,1.673914309,0.586248867,0.865085341,0.918523401,0,0.41607866,0.414949829,0.616782833
Rv3327,4.905759803,4.27482132,2.31285393,3.091273497,3.986906234,1.593960359,1.090825648,0.680447283,0.533098461,0.918142051,1.231768758,2.187364687
sigJ,78.19367669,88.33671878,24.0175301,26.65391828,31.28561886,10.36705264,31.31719487,22.95134671,16.49813213,15.05460327,11.21557686,22.8337734
Rv3329,61.71250557,61.99856768,3.111138191,3.622484408,23.01155547,13.01031795,15.44738949,10.82769613,1.386784606,2.487941872,6.280960402,8.930355081
dacB1,73.93019359,70.57596942,2.863582127,2.871042887,23.72752918,14.62012259,23.28059712,11.34127539,1.298677183,1.860056078,2.621542642,4.580296159
sugI,44.18586695,48.99968531,3.074333901,3.24433554,18.12020559,11.01401946,16.25259735,12.32610926,2.334217259,4.479256347,5.704528967,9.173571704
Miotto_candidate_1554,0,0,0,0,0,0,0,0,0,0,0,0
nagA,41.02638395,48.51806934,1.969436717,2.059823738,7.693903006,3.950309745,18.95753422,15.56466607,2.477207203,3.86823129,5.721769132,7.28213325
Rv3333c,4.241588952,5.744970283,4.803199106,7.085978188,7.212077606,4.49041685,2.898956194,2.110649518,1.291460728,1.261515086,2.185108144,2.411358415
Rv3334,14.95247039,16.89881055,336.7826769,319.9005826,154.0115036,320.6123265,21.50354989,19.51393593,4.733126858,4.160786598,270.0984655,108.2831494
Rv3335c,62.75001445,65.99504897,4.398239733,4.536247761,13.88194452,7.277572136,15.30306137,12.45707771,1.555734935,2.496471959,5.151101331,8.829033567
trpS,139.9714672,157.3930927,8.607988427,8.523674802,33.85081903,14.40397808,41.10053824,31.25160035,4.338882496,6.870853833,12.20839038,15.85424715
Rv3337,79.00967859,88.32503448,104.7223189,110.3172876,171.1735393,82.03556763,66.97088194,70.83594293,27.29105597,25.81613511,28.88475366,50.60849638
icd1,79.24317391,79.05471449,15.38956709,12.81395458,33.66200847,21.90926404,18.79978143,15.1220316,5.448958182,5.845397757,17.54934157,27.6875318
IGR790_Rodriguez_Rv3339c-Rv3340,56.65746652,58.12506575,43.68527919,34.13034418,346.1552566,270.3569439,18.89980339,14.19854876,2.240670384,2.57270011,135.9831769,72.30130821
metC,22.55945276,23.7851983,39.65681288,43.66537226,91.43291934,91.01513652,9.60244728,5.382547131,5.471938378,5.200983247,25.4502562,35.61920859
metA,35.45876778,36.2670903,20.58486817,22.67746112,59.84243653,47.00018873,21.65672854,12.07374839,16.14975191,13.64847498,27.12461516,41.77892135
Rv3342,35.02743024,31.56060642,17.11631812,15.49186502,43.63153689,28.97607102,20.00687122,13.45034472,14.63629159,10.89648621,21.07060814,34.03996648
PPE54,6.873600984,6.602709824,10.60776246,10.7571971,6.171066815,2.257662037,1.983458346,1.821034509,0.667617717,1.003929888,0.794060094,3.634351299
Miotto_candidate_511,0,0,0,0,0,0,0,0,0,0,0,0
PE_PGRS49,5.337838059,5.67108217,28.33533254,28.68671524,2.863924186,0.77820646,3.376129515,4.779573096,0.737587662,1.436023693,0.752785089,3.254484637
PE_PGRS50,4.404196976,5.165172503,28.2224619,30.33940525,5.237100322,2.022730007,3.273159154,3.067116152,1.349212179,1.768131537,1.53685122,4.504137792
Rv3346c,3.090770244,3.893219397,11.68126852,10.45593758,5.644594761,0.76689532,1.810643736,2.883736259,0.252823273,0.290287437,0.578999762,1.613676016
PPE55,19.40423112,18.44437445,50.11472085,53.54440436,80.61609474,25.06548055,10.2043363,7.193451791,3.580195308,4.442739838,10.64113741,21.37451337
IGR791_Rodriguez_Rv3347c-Rv3348,60.13453252,57.30419703,115.9311882,118.0186686,122.692802,129.7747627,18.35945308,11.58783452,6.907374713,13.57252222,21.20049347,65.53990941
Rv3348,21.3193561,20.15223478,71.92351344,72.90348169,29.39556834,22.19881379,10.20695204,7.913863206,2.949861789,4.604772973,6.603774724,25.63973757
Rv3349c,2.304303188,2.948719985,7.632512102,7.110160495,5.420293951,1.800621519,1.903187749,1.600855071,0.345123833,0.534958277,0.770621112,2.312935623
PPE56,5.751131495,5.66905074,6.32550438,7.23515166,6.327278998,2.597664469,1.730170681,1.345536701,0.356822946,0.567532635,1.476940071,4.301052199
Rv3351c,1.890349174,2.119352056,1.703776287,1.822299674,1.926580619,0.597310166,0.55822488,0.405536747,0.082048308,0.2119646,0.516729976,0.968814544
IGR792_Rodriguez_Rv3351c-Rv3352c,0,0,0.583837133,1.722625732,0,0,0,0,0,0,0,0
Rv3352c,5.358996794,7.055194151,2.548794364,2.820105029,4.387275405,0.957382222,2.260384277,1.666675526,0.175345173,0.150996288,0.501955439,2.126408556
Rv3353c,5.875469518,4.593334861,1.686640605,0.765611436,5.772118305,1.364544775,1.789831739,0.570117973,0.187437944,0,1.359318407,2.950986829
Rv3354,21.86217012,21.10260161,29.60802772,24.52974872,49.7023787,15.6257871,16.88912765,16.34265098,10.53689611,8.737651855,15.27334564,18.57465223
Rv3355c,17.8386449,19.94794375,1.612502557,3.058539565,15.03106726,6.99909361,6.752962097,4.723834635,1.608523581,1.210024674,3.239149179,7.576044234
folD,75.07974974,81.34877921,19.69311633,20.13598802,60.63487468,29.70223645,50.00009208,41.53875509,11.93155508,12.48235979,15.27368521,31.22463091
relJ,3.555936334,3.521916565,18.77163303,16.56154848,10.91683245,3.8711542,1.861814103,2.156533203,0.709004397,1.492456062,2.773849403,12.67086472
relK,3.44739758,3.893219397,14.04377227,15.00620672,9.245456936,3.220960342,0.995854055,1.537992672,0.821675638,1.451437185,1.447499405,12.90940813
Rv3359,4.532251348,5.359463965,7.847241662,8.78741615,8.938786735,5.415787702,5.589279341,4.43528806,1.081663299,0.94325137,2.336052566,5.785252074
Rv3360,14.21290407,12.55673017,6.699095988,7.039890525,16.05869011,10.83130528,8.038963774,7.460202258,0.309348802,0.7611195,5.009760136,5.697719461
Rv3361c,40.11540677,38.623685,5.030306889,5.973017484,8.915413165,3.010897711,4.06213986,2.246388753,2.127013191,4.104254171,2.33409279,7.504470472
Rv3362c,67.40011543,62.24231103,16.81491068,14.80658973,19.24138612,6.595299748,13.04316815,10.78081332,8.601855749,10.93815033,8.277607422,14.6287217
Rv3363c,56.43603428,50.40253928,17.71130857,15.50129741,18.57636611,4.93306973,13.4193726,9.34205508,7.777912733,11.67049899,7.185716558,10.43641683
Rv3364c,61.18382059,61.67028253,13.44162437,15.25378511,19.29473745,9.465010325,15.98756954,13.50439749,8.755212056,13.19699871,7.649647619,13.34793382
Rv3365c,100.7993407,104.5078877,30.20730274,33.94967292,31.2737582,14.86010525,40.79316335,34.02830707,22.48656894,25.74753577,13.79696354,27.28842062
spoU,10.94884268,11.4276725,8.81154623,7.466563791,3.401825853,1.021207703,5.173768456,4.906692749,0.490966486,1.328767333,0.642502962,1.43252787
IGR793_Rodriguez_Rv3366-Rv3367,0.989353254,0.696809299,1.456453922,0.805744294,3.509820324,1.276509629,0,0,0.175345173,0,0.401564351,0.671497439
PE_PGRS51,32.14530223,34.1986669,33.095999,36.5129388,105.2235607,46.9845123,16.60258861,12.89831418,16.38093067,20.22820445,26.70402934,50.31518529
Rv3368c,22.96680043,25.0673094,13.12502081,12.43094801,9.537418734,3.497042657,10.71901092,12.38084101,3.185573244,2.902874371,2.431799,6.13196886
Rv3369,77.90872581,84.31873074,54.80284552,54.32013142,37.51876898,13.28156915,71.36059144,71.60681742,15.89473765,19.58439209,11.41827462,27.70737363
dnaE2,10.79127901,11.60058444,24.14274662,25.20935157,23.6207908,40.09697976,11.83004203,7.799794548,4.217700847,5.148973415,10.67343172,40.43139965
Rv3371,48.85236024,48.22793308,9.267380467,8.549541804,492.025953,779.4552463,24.43720939,19.93627302,6.749023957,5.920045361,13.6460011,37.89178426
IGR794_Rodriguez_Rv3371-Rv3372,19.13076144,21.49415218,6.370183368,6.42999902,21.3796976,7.444199716,5.087729627,5.647554773,2.098933809,1.66843423,2.588300916,5.564785706
otsB2,39.30239454,47.08706613,9.876578161,10.02521302,26.71003571,28.29921984,14.87637827,11.38781564,2.052254224,3.550467135,6.017831072,10.86843729
Miotto_candidate_1555,0,0,0,0,0,0,0,0,0,0,0,0
echA18_1,30.19222579,31.59411508,5.380031895,5.018958616,17.40401559,9.060832364,12.8428791,9.386965787,1.701831426,2.187329403,4.479131336,7.619717822
echA18_2,16.75145912,17.95753121,3.807837363,2.909092853,6.957836583,4.767686565,4.408808422,4.581550459,0.392942196,0.676754447,2.699673589,4.012803972
amiD,20.29629103,22.07758286,2.679599837,2.938596837,4.237535172,1.995216731,4.0891639,3.351838546,0.468201083,0.878485406,1.856813312,3.002929023
Rv3376,268.2917263,255.3981881,29.35790206,28.33903708,44.49694228,20.39097262,54.07180207,57.44984667,18.65093523,15.7174668,11.67760185,13.11370839
Rv3377c,33.27669306,35.19858606,4.969206087,4.14642648,14.17158528,3.862585908,14.06711481,12.84468979,2.50128842,2.834639475,1.748244799,3.911717816
Rv3378c,18.51900514,19.81918031,5.738771726,4.485400335,10.59582121,3.020069918,9.778085819,8.60071912,1.427557675,1.428957013,1.844221464,2.803558331
dxs2,5.635198921,5.53100491,5.191837841,5.318112401,4.48870876,2.382659499,2.21829146,1.46245346,1.295660425,1.138986275,1.077942294,1.382592802
Rv3382c,25.96102913,26.24859513,8.448536124,9.3857002,13.89856123,8.753761484,10.35743085,10.82187571,1.729541029,2.43973396,4.80964575,11.2492778
idsB,18.23303823,18.40092704,4.534302062,4.412081291,12.54243485,8.680992831,6.632320944,7.607257912,0.851747922,1.28024203,3.369250752,11.94028304
IGR795_Rodriguez_Rv3383c-Rv3384c,54.65799526,54.21449604,7.746335812,7.074399793,44.74712106,18.70823589,20.10051232,17.9922525,2.060592299,4.3239547,6.264928797,21.99556426
IGR796_Rodriguez_Rv3383c-Rv3384c,0,0,0,0,0,0,0,0,0,0,0,0
IGR797_Rodriguez_Rv3383c-Rv3384c,29.64761919,27.00136033,7.449761813,4.496053161,9.708702989,3.693367859,2.180015058,1.322673698,1.956852135,0.998588784,3.236608669,5.828597769
vapC46,42.68820136,40.56387567,22.91969283,20.5926099,46.83126672,29.40194697,5.824467713,4.795954247,8.755212056,11.67243568,17.57993552,36.97165797
vapB46,112.4564866,119.4351434,120.6558952,112.9267577,167.1476569,80.93649399,57.1460258,40.29018181,64.33125008,80.95355672,46.10777473,85.69089647
Miotto_candidate_1556,5.992978908,5.214055788,1.55689902,1.722625732,10.96702478,2.274241292,2.416272848,1.425294933,0.374875888,1.936917899,0.858516888,1.914153619
Rv3386,11.83294559,13.05257248,4.851231097,5.775072224,20.72804527,10.38408896,9.243528894,5.909818649,1.225923915,2.151215198,2.304295861,5.787260196
Rv3387,7.282982437,7.407452834,1.748066931,2.173608132,6.740097437,2.743177771,2.445971383,1.572869718,0.432931888,0.524700965,0.633441111,1.381620837
PE_PGRS52,12.47188804,14.00234478,3.407843518,4.197135236,7.420562747,1.856054301,8.849397582,7.397124931,2.027248911,2.259443542,1.896184671,3.279818547
Miotto_candidate_1557,0,0,0,0,0,0,0,0,0,0,0,0
htdY,117.5857109,124.9300053,28.39334399,31.24405022,51.31036299,26.15455639,58.35312766,54.17394204,14.15897211,23.14169453,14.69435736,33.45411009
IGR798_Rodriguez_Rv3389c-Rv3390,4.340087389,5.807839769,1.597290269,1.649495394,5.448117325,2.239913122,1.983167337,1.169817539,0.615362307,0.529911501,0.528473839,2.74933857
lpqD,41.06581328,37.50568701,16.71695689,15.59812161,61.94189234,38.51432427,13.86326634,10.63859382,1.674287458,2.765079701,14.10304167,21.40197393
Miotto_candidate_1558,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_1559,0.259914838,0.274590105,0,0,0.851142869,0,0,0,0,0,0,0
Miotto_candidate_1560,0,0,0,0,0,0,0,0,0,0,0,0
acrA1,19.89699323,20.14110688,18.13631908,17.12526365,33.07973514,14.60894353,9.890676175,6.603209704,4.533925198,5.081144924,7.67752795,9.869946482
cmaA1,42.02919195,38.70194981,5.486987867,5.550682914,8.078961419,4.305265113,6.190766968,7.118556359,1.283429255,1.560294974,2.29086885,4.240381975
iunH,36.45985531,31.28312944,2.630101258,3.718418651,7.231959876,4.31149045,6.022001837,4.200238077,1.125840855,1.090691632,3.84735036,9.251742491
Rv3394c,7.996647547,9.900498788,8.679417172,8.609866111,5.579714362,3.422560854,12.59289001,7.609131357,1.019193821,1.371168311,2.947086857,5.204105151
Rv3395c,14.61186278,14.64659156,13.54502148,14.45885208,9.676041247,6.498783166,16.52102004,13.10576072,1.696999142,3.683818378,5.768814702,8.901981494
Rv3395A,2.299023432,2.067089786,0.972130728,0.557724121,1.802060858,1.072919576,0.223514873,0.276875475,0.052016272,0.089586314,0.357373059,0.830000822
guaA,95.50832614,95.35689534,6.802553562,7.946129723,37.13798475,21.7419197,18.20626373,14.45888548,2.428497316,3.120589948,9.135207271,19.44448921
phyA,14.03597312,14.68588839,8.940608236,8.683246539,13.23110485,6.965333067,4.573817543,4.992765814,4.215807222,3.069095065,5.094433549,5.702187822
idsA1,19.73668136,19.29097188,2.038024065,2.359040239,6.067939368,5.093037028,1.816679215,2.273345418,0.619065876,0.554771546,2.126617876,5.41612425
Rv3399,13.73849758,14.35946269,5.498217887,4.938358295,14.14913241,8.881922297,6.491858186,7.224489215,2.320685834,1.824069769,3.905759856,5.865180591
Rv3400,117.5487091,118.5595852,18.49779549,16.17718043,67.75215899,74.57954924,27.14657534,23.417108,8.473905529,8.448137046,17.15809656,20.31513798
Rv3401,90.06131702,90.12347308,10.0684086,10.61118481,22.38621105,12.68778122,33.29973991,27.36312724,5.352818032,6.907328704,5.196099833,9.29288747
IGR799_Rodriguez_Rv3401-Rv3402c,28.72608076,31.48891036,8.34640408,5.80476347,10.25567217,3.344095647,28.29194593,22.87899486,4.363872133,8.306922539,2.892960078,4.104646316
Rv3402c,4.505190525,3.425838454,26.3739825,25.60302894,10.57848994,2.842526284,4.901452051,3.642957218,0.460652574,0.800926234,0.813824121,27.23439693
